V (m/s)				
2009	10	13	17	1.455
2009	10	13	18	1.375
2009	10	13	19	2.1
2009	10	13	20	2.67
2009	10	13	21	2.56
2009	10	13	22	2.16
2009	10	13	23	2.18
2009	10	14	0	1.81
2009	10	14	1	1.41
2009	10	14	2	1.325
2009	10	14	3	1.405
2009	10	14	4	1.37
2009	10	14	5	1.78
2009	10	14	6	2.345
2009	10	14	7	2.075
2009	10	14	8	1.585
2009	10	14	9	1.735
2009	10	14	10	2.965
2009	10	14	11	3.985
2009	10	14	12	2.7
2009	10	14	13	2.53
2009	10	14	14	2.46
2009	10	14	15	2.305
2009	10	14	16	2.75
2009	10	14	17	2.05
2009	10	14	18	1.165
2009	10	14	19	1.69
2009	10	14	20	2.775
2009	10	14	21	3.27
2009	10	14	22	3.94
2009	10	14	23	3.22
2009	10	15	0	3.725
2009	10	15	1	3.16
2009	10	15	2	2.25
2009	10	15	3	3.115
2009	10	15	4	2.6
2009	10	15	5	2.185
2009	10	15	6	0.575
2009	10	15	7	0.56
2009	10	15	8	1.375
2009	10	15	9	0.865
2009	10	15	10	1.165
2009	10	15	11	1.99
2009	10	15	12	3.115
2009	10	15	13	3.25
2009	10	15	14	3.265
2009	10	15	15	3.065
2009	10	15	16	2.1
2009	10	15	17	1.82
2009	10	15	18	1.56
2009	10	15	19	1.015
2009	10	15	20	2.5
2009	10	15	21	1.66
2009	10	15	22	0.365
2009	10	15	23	1.645
2009	10	16	0	0.235
2009	10	16	1	0.44
2009	10	16	2	0.16
2009	10	16	3	0.445
2009	10	16	4	0.88
2009	10	16	5	0.215
2009	10	16	6	0.39
2009	10	16	7	0.085
2009	10	16	8	0.775
2009	10	16	9	1.325
2009	10	16	10	1.87
2009	10	16	11	2.245
2009	10	16	12	1.79
2009	10	16	13	1.46
2009	10	16	14	1.66
2009	10	16	15	1.535
2009	10	16	16	1.53
2009	10	16	17	0.35
2009	10	16	18	0
2009	10	16	19	0.055
2009	10	16	20	0
2009	10	16	21	0.12
2009	10	16	22	0
2009	10	16	23	0
2009	10	17	0	0
2009	10	17	1	0
2009	10	17	2	0.035
2009	10	17	3	0.44
2009	10	17	4	0.99
2009	10	17	5	1.125
2009	10	17	6	0.855
2009	10	17	7	0.13
2009	10	17	8	0.515
2009	10	17	9	0.875
2009	10	17	10	1.32
2009	10	17	11	1.51
2009	10	17	12	1.65
2009	10	17	13	2.205
2009	10	17	14	2.315
2009	10	17	15	2.255
2009	10	17	16	1.865
2009	10	17	17	0.91
2009	10	17	18	0.585
2009	10	17	19	0.655
2009	10	17	20	0.42
2009	10	17	21	0.505
2009	10	17	22	0.525
2009	10	17	23	0.375
2009	10	18	0	0.71
2009	10	18	1	0.935
2009	10	18	2	0.845
2009	10	18	3	0.76
2009	10	18	4	0.66
2009	10	18	5	0.645
2009	10	18	6	0.38
2009	10	18	7	0.26
2009	10	18	8	0.775
2009	10	18	9	1.335
2009	10	18	10	2.385
2009	10	18	11	2.06
2009	10	18	12	2.895
2009	10	18	13	3.035
2009	10	18	14	3.04
2009	10	18	15	2.42
2009	10	18	16	3.325
2009	10	18	17	1.125
2009	10	18	18	0.185
2009	10	18	19	0.16
2009	10	18	20	0.465
2009	10	18	21	0.59
2009	10	18	22	0.995
2009	10	18	23	0.99
2009	10	19	0	1.2
2009	10	19	1	1.525
2009	10	19	2	1.975
2009	10	19	3	2.075
2009	10	19	4	1.725
2009	10	19	5	2.315
2009	10	19	6	3.03
2009	10	19	7	3.925
2009	10	19	8	1.54
2009	10	19	9	1.62
2009	10	19	10	2.605
2009	10	19	11	3.91
2009	10	19	12	4.57
2009	10	19	13	2.84
2009	10	19	14	2.615
2009	10	19	15	4.5
2009	10	19	16	4.44
2009	10	19	17	3.545
2009	10	19	18	2.75
2009	10	19	19	3.175
2009	10	19	20	2.18
2009	10	19	21	0.31
2009	10	19	22	0.155
2009	10	19	23	0.015
2009	10	20	0	0.41
2009	10	20	1	0
2009	10	20	2	0.065
2009	10	20	3	0
2009	10	20	4	0
2009	10	20	5	0.015
2009	10	20	6	0.055
2009	10	20	7	0.035
2009	10	20	8	0.245
2009	10	20	9	0.385
2009	10	20	10	0.43
2009	10	20	11	0.93
2009	10	20	12	1.335
2009	10	20	13	1.11
2009	10	20	14	0.915
2009	10	20	15	1.275
2009	10	20	16	1.57
2009	10	20	17	1.625
2009	10	20	18	1.295
2009	10	20	19	0.815
2009	10	20	20	0.11
2009	10	20	21	0
2009	10	20	22	0
2009	10	20	23	0.21
2009	10	21	0	0.185
2009	10	21	1	0.33
2009	10	21	2	0.58
2009	10	21	3	0.18
2009	10	21	4	0.085
2009	10	21	5	0.155
2009	10	21	6	0.05
2009	10	21	7	0.035
2009	10	21	8	0.77
2009	10	21	9	1.57
2009	10	21	10	1.5
2009	10	21	11	1.5
2009	10	21	12	1.74
2009	10	21	13	1.33
2009	10	21	14	1.165
2009	10	21	15	1.145
2009	10	21	16	1.45
2009	10	21	17	2.48
2009	10	21	18	2.55
2009	10	21	19	1.455
2009	10	21	20	0.51
2009	10	21	21	0.41
2009	10	21	22	1.09
2009	10	21	23	1.555
2009	10	22	0	2.06
2009	10	22	1	2.46
2009	10	22	2	2.21
2009	10	22	3	1.415
2009	10	22	4	0.88
2009	10	22	5	1.13
2009	10	22	6	0.725
2009	10	22	7	1.92
2009	10	22	8	2.95
2009	10	22	9	2.635
2009	10	22	10	2.135
2009	10	22	11	2.89
2009	10	22	12	3.175
2009	10	22	13	3.18
2009	10	22	14	3.55
2009	10	22	15	2.88
2009	10	22	16	3.13
2009	10	22	17	2.78
2009	10	22	18	1.875
2009	10	22	19	1.93
2009	10	22	20	1.52
2009	10	22	21	1.97
2009	10	22	22	1.475
2009	10	22	23	1.345
2009	10	23	0	1.79
2009	10	23	1	0.68
2009	10	23	2	0.87
2009	10	23	3	1.07
2009	10	23	4	0.58
2009	10	23	5	2.66
2009	10	23	6	2.985
2009	10	23	7	4.215
2009	10	23	8	3.475
2009	10	23	9	3.315
2009	10	23	10	2.46
2009	10	23	11	2.84
2009	10	23	12	4.155
2009	10	23	13	3.35
2009	10	23	14	3.525
2009	10	23	15	1.85
2009	10	23	16	1.535
2009	10	23	17	5.08
2009	10	23	18	5.31
2009	10	23	19	4.355
2009	10	23	20	3.555
2009	10	23	21	2.76
2009	10	23	22	2.645
2009	10	23	23	4.03
2009	10	24	0	3.605
2009	10	24	1	1.775
2009	10	24	2	1.68
2009	10	24	3	3.8
2009	10	24	4	4.855
2009	10	24	5	5.13
2009	10	24	6	6.145
2009	10	24	7	6.03
2009	10	24	8	4.115
2009	10	24	9	3.68
2009	10	24	10	3.92
2009	10	24	11	4.12
2009	10	24	12	3.905
2009	10	24	13	3.5
2009	10	24	14	4.28
2009	10	24	15	1.87
2009	10	24	16	2.505
2009	10	24	17	3.43
2009	10	24	18	3.815
2009	10	24	19	3.92
2009	10	24	20	3.585
2009	10	24	21	2.24
2009	10	24	22	1.685
2009	10	24	23	1.925
2009	10	25	0	2.19
2009	10	25	1	1.495
2009	10	25	2	0.675
2009	10	25	3	0.275
2009	10	25	4	1.16
2009	10	25	5	0.74
2009	10	25	6	0.02
2009	10	25	7	0.195
2009	10	25	8	1.12
2009	10	25	9	1.39
2009	10	25	10	1.83
2009	10	25	11	2.48
2009	10	25	12	3.065
2009	10	25	13	2.89
2009	10	25	14	3.1
2009	10	25	15	2.53
2009	10	25	16	2.325
2009	10	25	17	2.85
2009	10	25	18	1.955
2009	10	25	19	2.205
2009	10	25	20	1.045
2009	10	25	21	0.89
2009	10	25	22	0.58
2009	10	25	23	1.22
2009	10	26	0	0.745
2009	10	26	1	1.495
2009	10	26	2	1.76
2009	10	26	3	2.205
2009	10	26	4	2.38
2009	10	26	5	1.24
2009	10	26	6	3.085
2009	10	26	7	3.02
2009	10	26	8	2.835
2009	10	26	9	2.58
2009	10	26	10	2.99
2009	10	26	11	2.075
2009	10	26	12	1.855
2009	10	26	13	1.905
2009	10	26	14	2.245
2009	10	26	15	2.475
2009	10	26	16	3.22
2009	10	26	17	1.455
2009	10	26	18	1.635
2009	10	26	19	1.895
2009	10	26	20	1.43
2009	10	26	21	1.485
2009	10	26	22	1.635
2009	10	26	23	2.05
2009	10	27	0	3.935
2009	10	27	1	3.48
2009	10	27	2	4.465
2009	10	27	3	3.085
2009	10	27	4	4.225
2009	10	27	5	5.545
2009	10	27	6	4
2009	10	27	7	4.48
2009	10	27	8	5.63
2009	10	27	9	4.125
2009	10	27	10	3.645
2009	10	27	11	2.315
2009	10	27	12	2.005
2009	10	27	13	2.96
2009	10	27	14	2.995
2009	10	27	15	2.54
2009	10	27	16	1.935
2009	10	27	17	1.31
2009	10	27	18	0.91
2009	10	27	19	1.165
2009	10	27	20	1.5
2009	10	27	21	1.17
2009	10	27	22	1.135
2009	10	27	23	1.37
2009	10	28	0	1.375
2009	10	28	1	1.285
2009	10	28	2	1.245
2009	10	28	3	1.115
2009	10	28	4	0.95
2009	10	28	5	0.73
2009	10	28	6	1.105
2009	10	28	7	1.285
2009	10	28	8	1.285
2009	10	28	9	1.795
2009	10	28	10	2.315
2009	10	28	11	2.32
2009	10	28	12	1.83
2009	10	28	13	1.895
2009	10	28	14	1.655
2009	10	28	15	1.55
2009	10	28	16	1.365
2009	10	28	17	1.33
2009	10	28	18	1.365
2009	10	28	19	1.33
2009	10	28	20	1.265
2009	10	28	21	0.865
2009	10	28	22	0.685
2009	10	28	23	0.6
2009	10	29	0	0.915
2009	10	29	1	0.28
2009	10	29	2	0.135
2009	10	29	3	0.09
2009	10	29	4	1.075
2009	10	29	5	0.675
2009	10	29	6	0.33
2009	10	29	7	0.25
2009	10	29	8	0.535
2009	10	29	9	1.445
2009	10	29	10	1.965
2009	10	29	11	2.3
2009	10	29	12	2.675
2009	10	29	13	2.805
2009	10	29	14	3.385
2009	10	29	15	3.595
2009	10	29	16	3.15
2009	10	29	17	3.38
2009	10	29	18	4.235
2009	10	29	19	4.23
2009	10	29	20	2.66
2009	10	29	21	3.04
2009	10	29	22	2.65
2009	10	29	23	4.745
2009	10	30	0	4.945
2009	10	30	1	6.17
2009	10	30	2	5.13
2009	10	30	3	5.13
2009	10	30	4	5.71
2009	10	30	5	6.43
2009	10	30	6	6.275
2009	10	30	7	6.21
2009	10	30	8	5.08
2009	10	30	9	4.305
2009	10	30	10	3.52
2009	10	30	11	3.27
2009	10	30	12	2.545
2009	10	30	13	2.64
2009	10	30	14	3.255
2009	10	30	15	2.3
2009	10	30	16	3.35
2009	10	30	17	3.055
2009	10	30	18	2.39
2009	10	30	19	3.425
2009	10	30	20	3.255
2009	10	30	21	2.38
2009	10	30	22	2.945
2009	10	30	23	2.345
2009	10	31	0	2.315
2009	10	31	1	2.015
2009	10	31	2	1.48
2009	10	31	3	1.34
2009	10	31	4	1.415
2009	10	31	5	2.155
2009	10	31	6	1.85
2009	10	31	7	2.53
2009	10	31	8	3.035
2009	10	31	9	2.585
2009	10	31	10	4.005
2009	10	31	11	3.42
2009	10	31	12	2.34
2009	10	31	13	2.495
2009	10	31	14	4.355
2009	10	31	15	3.82
2009	10	31	16	3.14
2009	10	31	17	2.81
2009	10	31	18	3.25
2009	10	31	19	2.4
2009	10	31	20	3.035
2009	10	31	21	3.155
2009	10	31	22	3.875
2009	10	31	23	3.55
2009	11	1	0	2.71
2009	11	1	1	1.76
2009	11	1	2	0.98
2009	11	1	3	1.705
2009	11	1	4	2.88
2009	11	1	5	3.395
2009	11	1	6	3.42
2009	11	1	7	3.7
2009	11	1	8	3.71
2009	11	1	9	3.925
2009	11	1	10	3.685
2009	11	1	11	4.48
2009	11	1	12	6.175
2009	11	1	13	5.37
2009	11	1	14	4.235
2009	11	1	15	3.81
2009	11	1	16	4.1
2009	11	1	17	3.185
2009	11	1	18	3.335
2009	11	1	19	3.55
2009	11	1	20	3.575
2009	11	1	21	3.765
2009	11	1	22	3.85
2009	11	1	23	3.9
2009	11	2	0	3.265
2009	11	2	1	3.59
2009	11	2	2	3.055
2009	11	2	3	2.48
2009	11	2	4	2.04
2009	11	2	5	1.73
2009	11	2	6	2.33
2009	11	2	7	1.09
2009	11	2	8	1.075
2009	11	2	9	0.99
2009	11	2	10	1.605
2009	11	2	11	1.555
2009	11	2	12	1.78
2009	11	2	13	3.935
2009	11	2	14	4.48
2009	11	2	15	4.15
2009	11	2	16	1.945
2009	11	2	17	2.955
2009	11	2	18	0.865
2009	11	2	19	0.64
2009	11	2	20	1.27
2009	11	2	21	1.12
2009	11	2	22	1
2009	11	2	23	1.155
2009	11	3	0	1.105
2009	11	3	1	1.275
2009	11	3	2	1.08
2009	11	3	3	1.065
2009	11	3	4	0.88
2009	11	3	5	0.975
2009	11	3	6	1.19
